Semana,Agencia_ID,Canal_ID,Ruta_SAK,Cliente_ID,Producto_ID,Venta_uni_hoy,Venta_hoy,Dev_uni_proxima,Dev_proxima,Demanda_uni_equil
3,1346,1,1252,4500698,1284,6,18.12,0,0,6
3,1346,1,2013,407898,43285,5,26.4,0,0,5
3,1346,1,2111,136795,31310,2,12.5,0,0,2
3,1347,1,1155,133916,1232,9,172.53,0,0,9
3,1347,1,1162,709902,1220,2,15.28,0,0,2
3,1347,1,1162,1521973,31423,9,96.21,0,0,9
3,1347,1,1164,142123,1216,3,25.14,0,0,3
3,1347,1,1174,2134203,1284,12,36.24,0,0,12
3,1347,1,1183,4313914,1232,4,72.96,0,0,4
3,1347,1,1264,2059629,1125,3,28.8,0,0,3
3,1347,1,1267,4328101,4910,2,17.84,0,0,2
3,1347,1,1274,143341,1212,2,16.76,0,0,2
3,1347,1,2084,4423195,43316,1,8.15,0,0,1
3,1347,1,2166,140200,31512,1,9.99,0,0,1
3,1347,1,2855,4616427,43285,3,15.84,0,0,3
3,1348,1,1046,394541,1160,2,37.72,0,0,2
3,1349,1,1131,148000,1250,2,15.28,0,0,2
3,1349,1,1234,1428556,1230,1,16.67,0,0,1
3,1349,1,2123,403531,30572,7,43.75,0,0,7
3,1350,1,1027,4690838,1169,40,745.6,0,0,40
3,1350,1,1031,2014625,1129,12,211.2,0,0,12
3,1350,1,1125,380204,6469,2,28.52,0,0,2
3,1350,1,1134,379568,1220,2,15.28,0,0,2
3,1350,1,2021,1381977,43307,4,19.56,0,0,4
3,1350,1,2023,389638,43039,2,16.76,0,0,2
3,1350,1,2827,2437393,30572,8,50,0,0,8
3,1350,1,2829,2497436,30575,3,18.75,0,0,3
3,1350,1,8011,1231147,1242,2,15.28,0,0,2
3,1351,1,1250,2462604,2425,18,81,0,0,18
3,1351,1,1252,529591,2425,29,130.5,0,0,29
3,1351,1,1262,499163,4767,1,14.79,0,0,1
3,1351,1,1264,1412886,1242,14,106.96,0,0,14
3,1351,1,1268,4457283,1242,4,30.56,0,0,4
3,1351,1,1283,499264,1309,7,47.32,0,0,7
3,1351,1,1289,499582,41938,4,39.64,0,0,4
3,1351,1,1290,120851,1242,4,30.56,0,0,4
3,1351,1,1292,4285193,1284,13,39.26,0,0,13
3,1351,1,2042,1876203,43064,2,16.3,0,0,2
3,1351,1,2056,906236,43316,2,16.3,0,0,2
3,1351,1,2131,2097505,30555,3,16.14,0,0,3
3,1351,1,2131,4665555,43058,1,9.35,0,0,1
3,1351,1,2831,501652,43033,10,61.5,0,0,10
3,1351,1,2834,1485978,30813,2,8.88,3,13.32,0
3,1351,1,2845,4376988,31471,1,9.99,0,0,1
3,1351,1,2853,193529,30572,8,50,0,0,8
3,1351,1,4501,4593556,1125,4,38.4,0,0,4
3,1359,2,1620,4685697,43344,4,58.08,0,0,4
3,1366,1,2022,553829,45111,3,26.94,0,0,3
3,1366,1,2125,1881644,30575,4,25,0,0,4
3,1367,4,6602,9817898,30214,10,96,0,0,10
3,1368,4,6602,19709,40450,6,110.4,0,0,6
3,1374,4,6606,48040,3144,2,44.9,0,0,2
3,1375,1,1011,1491369,1109,1,15.01,0,0,1
3,1375,1,1115,500401,1220,2,15.28,0,0,2
3,1375,1,2103,192466,32937,4,28.16,0,0,4
3,1377,4,6614,8025503,4245,2,23.84,0,0,2
3,1378,1,1266,591377,3333,4,40.56,0,0,4
3,1378,1,2003,4528945,43069,4,29.64,0,0,4
3,1382,4,6621,6124307,4270,2,18.76,0,0,2
3,1384,1,1101,7739235,1242,2,15.28,0,0,2
3,1384,1,1201,374155,6469,1,14.26,0,0,1
3,1384,1,1201,1403916,1182,1,13.94,0,0,1
3,1384,1,2005,1673969,43069,2,14.82,0,0,2
3,1386,4,6605,2147669,1687,3,58.68,0,0,3
3,1386,4,6606,27291,4270,8,75.04,0,0,8
3,1387,1,1111,404545,2425,33,148.5,0,0,33
3,1415,1,1112,227478,43207,10,30.2,0,0,10
3,1415,1,1232,1126170,43209,2,13.52,0,0,2
3,1415,1,1233,4206776,43197,5,41.9,0,0,5
3,1415,1,1611,663721,45111,3,26.94,0,0,3
3,1415,1,1612,515502,35635,2,18.7,0,0,2
3,1419,1,1073,179114,35571,4,85.56,0,0,4
3,1419,1,1081,177553,34215,2,30.02,0,0,2
3,1419,1,1173,179688,43220,1,18.98,0,0,1
3,1419,1,1175,627249,43196,5,41.9,0,0,5
3,1419,1,1288,2339705,43201,4,39.32,0,0,4
3,1419,1,1292,1359937,34213,4,79.76,0,0,4
3,1419,1,1601,177199,43040,6,36,0,0,6
3,1419,1,1612,179656,32303,3,18,0,0,3
3,1419,1,2847,2213023,32934,2,14.08,0,0,2
3,1420,1,1116,1182183,43204,2,15.28,0,0,2
3,1420,1,1118,1768356,43201,3,29.49,0,0,3
3,1420,1,1119,1188658,43220,6,113.88,0,0,6
3,1420,1,2132,71815,30555,1,5.38,0,0,1
3,1420,1,2233,1629437,43069,4,29.64,0,0,4
3,1423,1,1009,1264666,32311,6,48,0,0,6
3,1423,1,1109,157593,43169,3,56.94,0,0,3
3,1423,1,1114,2441396,36711,5,37.5,0,0,5
3,1423,1,1201,421758,43206,6,27,0,0,6
3,1423,1,1222,2486267,43204,1,7.64,0,0,1
3,1423,1,1224,461541,43202,1,8.38,0,0,1
3,1423,1,2018,2196018,35516,3,16.38,0,0,3
3,1427,1,1111,4502876,36711,2,15,0,0,2
3,1427,1,1203,144824,43203,2,15.28,0,0,2
3,1431,1,1222,2477832,43202,2,16.76,0,0,2
3,1431,1,2107,4424881,30532,4,31.12,0,0,4
3,1437,1,2004,734498,43067,1,9.63,0,0,1
3,1437,4,4903,4496473,43204,15,115.5,0,0,15
3,1439,1,1203,654410,34206,8,111.68,0,0,8
3,1439,1,2812,4432846,30572,3,18.75,0,0,3
3,1439,1,2813,4363446,37058,10,75,0,0,10
3,1441,1,1034,425888,34206,1,13.96,0,0,1
3,1441,1,1235,1064049,43207,8,24.16,0,0,8
3,1441,1,2854,4301236,43274,2,10.38,0,0,2
3,1441,1,4454,426965,43316,1,8.15,0,0,1
3,1443,4,4707,1457381,43067,2,21.84,0,0,2
3,1443,4,4910,127743,43223,5,90.2,0,0,5
3,1445,1,1047,126706,34206,12,167.52,6,83.76,6
3,1445,1,1146,127420,43207,30,90.6,0,0,30
3,1445,1,1149,127484,43200,8,145.92,0,0,8
3,1445,1,2034,126805,43316,2,16.3,0,0,2
3,1448,11,3936,2386949,43033,5,30.75,0,0,5
3,1451,1,1152,1210895,45111,4,35.92,0,0,4
3,1451,1,1154,192242,43038,2,20.96,0,0,2
3,1451,1,1155,2254899,44102,40,30,0,0,40
3,1451,1,1251,511290,43200,1,18.24,0,0,1
3,1451,1,2153,219766,32940,5,38.9,0,0,5
3,1453,1,1101,16724,43204,2,15.28,0,0,2
3,1453,1,2037,4182501,37058,14,105,0,0,14
3,1455,1,2101,146833,35113,1,9.35,0,0,1
3,1456,4,4901,1098542,43196,4,33.8,0,0,4
3,1459,1,4508,2391419,43187,1,21.39,0,0,1
3,1461,1,1105,144008,36711,7,52.5,0,0,7
3,1461,1,1205,549778,43200,1,18.24,0,0,1
3,1461,1,2805,147806,43033,1,6.15,0,0,1
3,1461,1,4501,2045389,43206,8,36,0,0,8
3,1462,1,1002,444409,46876,2,17.84,0,0,2
3,1462,1,1107,451901,43203,1,7.64,0,0,1
3,1462,1,1204,144572,43118,3,29.73,0,0,3
3,1462,1,1219,125531,43220,2,37.96,0,0,2
3,1462,1,2005,4176188,43307,16,84.48,0,0,16
3,1462,1,2801,126052,37058,2,15,0,0,2
3,1462,1,5502,1892612,32861,4,21.84,0,0,4
3,1463,1,1132,129198,43210,1,6.77,0,0,1
3,1463,1,1140,508585,43209,1,6.76,0,0,1
3,1463,1,1251,142642,34264,1,18.86,0,0,1
3,1463,1,1254,129276,43179,8,76.8,0,0,8
3,1463,1,1259,130524,43118,2,19.82,0,0,2
3,1463,1,1262,4658595,43006,1,16.35,0,0,1
3,1463,1,1267,427613,43202,3,25.14,0,0,3
3,1463,1,4414,129440,43069,8,59.28,0,0,8
3,1463,1,4503,1891111,30572,3,18.75,0,0,3
3,1464,2,1511,44230,43199,12,211.2,0,0,12
3,1470,1,1056,1593952,32311,1,8,0,0,1
3,1470,1,1056,1854565,34213,5,99.7,0,0,5
3,1470,1,1136,113949,36711,3,22.5,0,0,3
3,1470,1,1137,209949,43209,3,20.28,0,0,3
3,1470,1,2009,210068,43064,3,24.45,0,0,3
3,1470,1,2022,171718,43316,13,105.95,0,0,13
3,1470,1,2024,515002,43069,3,22.23,0,0,3
3,1470,1,2107,1697369,30549,3,16.14,0,0,3
3,1470,1,2113,4386566,30575,5,31.25,0,0,5
3,1470,1,2117,2374118,31507,22,137.5,0,0,22
3,1470,1,2123,1506903,43058,3,28.05,0,0,3
3,1470,1,2201,4586327,37058,8,60,0,0,8
3,1470,1,5522,114001,35635,3,28.05,0,0,3
3,1470,1,5523,2485725,45496,3,30.42,0,0,3
3,1470,1,5537,4288999,45112,4,50.36,0,0,4
3,1471,1,1021,92565,35571,7,149.73,0,0,7
3,1471,1,1033,2472469,32311,2,16,0,0,2
3,1471,1,1123,182423,43198,4,30.56,0,0,4
3,1471,1,1129,179010,43210,1,6.77,0,0,1
3,1471,1,1136,4302480,43251,3,31.41,0,0,3
3,1471,1,1139,578429,43199,3,50.01,0,0,3
3,1471,1,1201,4123088,43203,3,22.92,0,0,3
3,1471,1,2143,1960517,30575,5,31.25,0,0,5
3,1471,1,2148,880588,32940,6,46.68,0,0,6
3,1471,1,2840,1461377,43307,7,36.96,0,0,7
3,1471,1,4448,2306836,37058,3,22.5,0,0,3
3,1471,1,4449,838009,43274,2,10.38,0,0,2
3,1472,4,4908,1915826,43223,12,216.48,0,0,12
3,1473,4,4801,16196,43039,16,150.08,0,0,16
3,1473,4,4917,4302046,43186,1,22.96,0,0,1
3,1474,4,4903,2499173,43204,2,14.82,0,0,2
3,1477,4,7059,4258847,43174,1,16.47,0,0,1
3,1477,4,7060,2058780,43201,6,67.08,0,0,6
3,1478,4,4702,124039,43067,5,54.6,0,0,5
3,1479,4,6602,886088,37006,4,34,0,0,4
3,1491,4,6627,1533889,43038,4,47.68,0,0,4
3,1492,4,4903,493682,43038,11,131.12,6,71.52,5
3,1493,4,4712,4248898,30572,10,61.2,0,0,10
3,1499,2,1504,1626846,34866,22,360.8,0,0,22
3,1530,1,2154,657013,4085,10,61.5,0,0,10
3,1531,1,1012,853190,5707,2,32,0,0,2
3,1531,1,1014,1187819,1146,1,21.39,0,0,1
3,1531,1,1111,1705310,1250,3,22.92,0,0,3
3,1531,1,2012,1471532,5376,10,38.4,0,0,10
3,1531,1,2810,4363778,4085,2,12.3,0,0,2
3,1532,1,1050,335376,1109,1,15.01,0,0,1
3,1532,1,1151,933828,1238,1,9.83,0,0,1
3,1533,1,1210,4554441,43202,5,41.9,0,0,5
3,1534,1,1002,627295,1146,48,1026.72,0,0,48
3,1534,1,1017,625645,1180,1,13.94,0,0,1
3,1534,1,1020,883355,2233,1,19.94,0,0,1
3,1534,1,1204,4328934,1250,4,30.56,0,0,4
3,1534,1,1213,4386205,41938,2,19.82,0,0,2
3,1534,1,2011,4315888,5000,8,42.24,0,0,8
3,1538,1,1051,4647206,2233,1,19.94,0,0,1
3,1541,1,1206,158755,41843,6,41.16,0,0,6
3,1541,1,2001,1629926,40680,11,75.46,0,0,11
3,1541,1,2001,2475799,5380,6,44.46,0,0,6
3,1541,1,4512,663818,34053,23,103.5,0,0,23
3,1542,1,1250,162440,34053,12,54,0,0,12
3,1544,1,1111,521442,1242,6,45.84,0,0,6
3,1544,1,1117,525880,41938,1,9.91,0,0,1
3,1544,1,1234,920666,35651,6,45,0,0,6
3,1544,1,1239,524117,1284,20,60.4,0,0,20
3,1544,1,2011,523904,43069,10,74.1,0,0,10
3,1544,1,2110,523234,31507,5,31.25,0,0,5
3,1544,4,6604,2163330,1240,4,33.6,0,0,4
3,1545,1,1214,518823,2233,1,19.94,0,0,1
3,1545,4,6614,4572673,1687,5,97.8,0,0,5
3,1549,1,1034,29698,31847,12,138.48,0,0,12
3,1549,1,1135,1621694,35651,14,105,0,0,14
3,1549,1,1145,1067168,41938,3,31.68,0,0,3
3,1549,1,1223,1787761,31847,10,115.4,0,0,10
3,1549,1,2135,153799,32933,4,29.64,0,0,4
3,1550,1,1011,432655,1146,2,44.42,0,0,2
3,1550,1,1108,432620,41938,5,52.8,0,0,5
3,1550,1,2005,1209277,5000,3,17.79,0,0,3
3,1550,1,2101,1198010,3894,2,20,0,0,2
3,1550,1,2107,37087,31470,5,53.8,0,0,5
3,1550,1,6508,1418729,4259,3,38.25,0,0,3
3,1551,11,5746,1007283,1240,1,9.07,0,0,1
3,1551,11,5748,4581009,4280,3,18.96,0,0,3
3,1552,1,1233,750028,43118,3,31.68,0,0,3
3,1552,1,2004,2006969,43064,4,35.56,0,0,4
3,1554,1,1213,4678737,1687,1,19.54,0,0,1
3,1554,1,1217,4476055,32393,2,7.56,0,0,2
3,1554,1,2102,428330,30531,5,42.6,0,0,5
3,1555,1,1225,4568457,32394,7,26.46,0,0,7
3,1555,1,2034,2489971,35456,2,10.38,0,0,2
3,1556,1,1005,161469,1109,2,31.7,0,0,2
3,1556,1,2005,4344766,5000,40,237.2,0,0,40
3,1557,1,5017,4472222,34226,7,64.82,0,0,7
3,1579,2,1579,1937425,43279,0,0,3,14.46,0
3,1583,4,6612,933673,40447,5,54,0,0,5
3,1585,4,6601,1811735,1216,6,55.5,0,0,6
3,1585,4,6604,1189488,1238,7,78.26,0,0,7
3,1585,4,6607,2433144,3606,2,35.38,0,0,2
3,1586,2,1547,2502307,34785,56,1056.16,0,0,56
3,1587,4,6625,4254935,1120,6,126.42,0,0,6
3,1587,4,6629,1144256,3606,6,106.14,0,0,6
3,1587,4,6640,28245,41938,8,81.68,0,0,8
3,1587,4,6644,1511561,36536,22,100.1,0,0,22
3,1588,2,1528,1685159,43342,8,153.6,0,0,8
3,1589,2,1507,31670,34206,84,1308.72,0,0,84
3,1591,4,6644,4232727,1150,2,29.4,2,29.4,0
3,1591,4,6649,25345,73,12,269.4,0,0,12
3,1597,4,6654,8109949,49519,4,60.4,0,0,4
3,1602,1,1002,2133488,4767,3,44.37,0,0,3
3,1602,1,1103,341489,1242,9,68.76,0,0,9
3,1602,1,1203,297042,1278,9,40.5,0,0,9
3,1602,1,1211,2192428,3270,1,10.47,0,0,1
3,1602,1,4404,1673482,35516,8,43.68,0,0,8
3,1611,1,1101,27852,1220,3,22.92,0,0,3
3,1611,1,1101,1070291,1212,6,50.28,0,0,6
3,1611,1,1256,478943,1220,3,22.92,0,0,3
3,1611,1,1260,2062307,2233,2,39.88,0,0,2
3,1611,1,1262,196627,1125,4,38.4,0,0,4
3,1611,1,1262,4618991,1125,12,115.2,0,0,12
3,1611,1,1270,2290081,1284,10,30.2,0,0,10
3,1612,1,1137,2232538,1309,2,13.52,0,0,2
3,1612,1,1138,7691281,1240,1,8.38,0,0,1
3,1612,1,1261,4358656,46772,2,17.84,0,0,2
3,1612,1,1266,2024361,41938,2,19.82,0,0,2
3,1612,1,1266,2402377,1242,3,22.92,0,0,3
3,1612,1,1272,2122144,1220,1,7.64,0,0,1
3,1612,1,2124,2416707,31310,1,6.25,0,0,1
3,1612,1,2822,4464658,30572,3,18.75,0,0,3
3,1612,1,2824,2088787,34226,3,25.68,0,0,3
3,1612,1,2832,489239,43307,7,36.96,0,0,7
3,1613,1,1026,4283626,693,2,19.2,0,0,2
3,1613,1,1120,489624,41938,3,29.73,0,0,3
3,1613,1,1242,1052874,1278,6,27,0,0,6
3,1613,1,1249,1901345,2665,2,32,0,0,2
3,1613,1,1258,490568,1242,1,7.64,0,0,1
3,1613,1,1261,7979363,1250,1,7.64,0,0,1
3,1614,1,1115,1992056,4280,6,36,0,0,6
3,1614,1,1211,1217078,1220,1,7.64,0,0,1
3,1614,1,2807,1483812,31310,4,25,0,0,4
3,1615,1,1210,1326926,1242,3,22.92,0,0,3
3,1615,1,2104,2128708,31514,5,54.8,0,0,5
3,1615,1,2808,1759867,35119,1,13.24,0,0,1
3,1616,1,1146,672717,1216,1,8.38,0,0,1
3,1616,1,1201,4508269,2233,11,219.34,0,0,11
3,1616,1,1217,2085463,1242,1,7.64,0,0,1
3,1616,1,2815,2119777,31625,0,0,6,79.44,0
3,1617,1,1105,8239472,972,2,37.96,0,0,2
3,1617,1,1205,2325663,1238,2,19.66,1,9.83,1
3,1617,1,1206,2145990,4280,3,18,0,0,3
3,1617,1,1213,4414111,41843,5,34.3,0,0,5
3,1617,1,1219,564094,1240,5,41.9,0,0,5
3,1617,1,2802,344080,30572,8,50,0,0,8
3,1617,1,4401,83681,43067,2,19.26,0,0,2
3,1618,1,1131,243407,1309,1,6.76,0,0,1
3,1618,1,1132,503450,1278,22,99,0,0,22
3,1618,1,1258,1225861,31298,3,26.67,0,0,3
3,1618,1,2871,1747370,43307,8,42.24,0,0,8
3,1618,1,4522,2238288,35112,2,18.7,0,0,2
3,1620,1,1028,2464768,2665,2,32,0,0,2
3,1620,1,1242,2322114,1278,12,54,0,0,12
3,1620,1,2117,336298,30572,4,25,0,0,4
3,1622,1,1064,2185012,1109,4,60.04,0,0,4
3,1622,1,1263,2011061,1212,1,8.38,0,0,1
3,1622,1,1263,4176756,1309,1,6.76,0,0,1
3,1622,1,1601,224431,141,1,13.96,0,0,1
3,1622,1,2153,758501,30532,4,31.12,0,0,4
3,1622,1,2870,224623,31507,4,25,0,0,4
3,1622,1,2873,484877,43084,1,8.15,0,0,1
3,1622,1,4453,1141542,43064,2,16.3,0,0,2
3,1623,1,2132,318583,31310,3,18.75,0,0,3
3,1623,1,2134,152839,30572,67,418.75,0,0,67
3,1623,1,2836,8233133,43058,4,37.4,0,0,4
3,1625,1,1089,34669,46772,28,257.6,0,0,28
3,1625,1,2062,424388,43039,3,25.14,0,0,3
3,1625,1,8061,7968893,2425,2,9,0,0,2
3,1626,1,2847,193941,43084,1,8.15,0,0,1
3,1626,1,4531,2127807,1109,2,30.02,0,0,2
3,1626,1,4532,8064150,1278,2,9,0,0,2
3,1628,1,1265,4212441,1212,1,8.38,0,0,1
3,1628,1,1271,87561,35651,3,22.5,0,0,3
3,1628,1,4460,1486215,43285,37,195.36,0,0,37
3,1629,1,1007,84110,46772,5,44.6,0,0,5
3,1629,1,1007,368307,1125,3,28.8,0,0,3
3,1629,1,1015,85812,2665,2,32,0,0,2
3,1629,1,1108,84670,1250,7,53.48,0,0,7
3,1629,1,1112,87660,1278,52,234,0,0,52
3,1629,1,1243,165462,31423,2,21.38,0,0,2
3,1629,1,1262,4128628,1284,3,9.06,0,0,3
3,1629,1,1292,4449088,31423,1,10.69,0,0,1
3,1629,1,1611,1869169,4280,10,60,0,0,10
3,1629,1,2023,87983,31512,6,59.94,0,0,6
3,1631,1,1043,1850116,1146,4,85.56,0,0,4
3,1631,1,1132,281642,1238,3,29.49,0,0,3
3,1631,1,1137,2095237,1284,13,39.26,0,0,13
3,1631,1,1145,4375315,1230,1,16.67,0,0,1
3,1631,1,1231,4424068,1284,7,21.14,4,12.08,3
3,1631,1,1237,993172,1250,1,7.64,0,0,1
3,1631,1,1239,3971536,1242,2,15.28,0,0,2
3,1631,1,1245,294660,1278,2,9,0,0,2
3,1631,1,1247,1048838,1250,1,7.64,0,0,1
3,1631,1,1249,1035971,1212,1,8.38,0,0,1
3,1631,1,1252,1914374,1242,3,22.92,0,0,3
3,1632,1,1004,4252620,4767,3,44.37,0,0,3
3,1632,1,1006,263934,1182,6,83.64,0,0,6
3,1632,1,1216,946634,1109,2,30.02,0,0,2
3,1632,1,4404,736653,43316,2,16.3,0,0,2
3,1633,1,1020,2211027,2233,23,458.62,0,0,23
3,1633,1,1108,2080615,1216,1,8.38,0,0,1
3,1633,1,1111,107781,1250,2,15.28,1,7.64,1
3,1633,1,1117,3142669,34868,4,12.08,0,0,4
3,1633,1,1120,742535,41938,3,29.73,0,0,3
3,1633,1,1132,2315015,1212,1,8.38,0,0,1
3,1633,1,1606,238270,30415,3,22.5,0,0,3
3,1633,1,2813,106221,37058,3,22.5,0,0,3
3,1633,1,4504,4596161,43069,1,7.41,0,0,1
3,1634,1,1253,4212803,41938,3,29.73,0,0,3
3,1634,1,1257,2144548,1125,1,9.6,0,0,1
3,1635,1,1224,4623624,47840,1,8,0,0,1
3,1635,1,1230,108166,1309,2,13.52,0,0,2
3,1635,1,1232,1569947,1242,1,7.64,0,0,1
3,1635,1,2850,278530,31467,2,19.98,0,0,2
3,1635,1,2853,540012,31310,1,6.25,0,0,1
3,1635,1,2955,1769627,43033,2,12.3,0,0,2
3,1636,1,1009,2194103,1109,6,90.06,0,0,6
3,1636,1,1011,898018,1125,6,57.6,0,0,6
3,1636,1,1112,286301,31423,2,21.38,0,0,2
3,1636,1,1212,1328201,1232,1,18.24,0,0,1
3,1636,1,1219,1873820,1242,2,15.28,0,0,2
3,1636,1,1220,4471198,35651,2,15,0,0,2
3,1636,1,1221,2157260,41938,2,19.82,0,0,2
3,1636,1,1221,4351603,1284,8,24.16,0,0,8
3,1636,1,2802,473370,30572,2,12.5,0,0,2
3,1636,1,4401,547103,43285,6,31.68,0,0,6
3,1636,1,4410,286546,31512,4,39.96,0,0,4
3,1637,1,1014,388986,36831,1,13.14,1,13.14,0
3,1637,1,1112,1695945,1250,3,22.92,0,0,3
3,1637,1,1113,1482488,1064,2,33.34,0,0,2
3,1637,1,1231,2161463,45143,40,30,0,0,40
3,1637,1,1235,2422097,46772,3,26.76,0,0,3
3,1637,1,1242,346551,1238,1,9.83,0,0,1
3,1637,1,1245,4476971,1216,1,8.38,0,0,1
3,1637,1,2827,666211,32873,10,62.5,0,0,10
3,1637,1,2828,4318851,30572,5,31.25,0,0,5
3,1637,1,4415,1161106,43064,2,16.3,0,0,2
3,1656,1,1104,399985,31423,1,10.69,0,0,1
3,1656,1,1106,88975,1242,8,61.12,0,0,8
3,1656,1,1204,4593044,41938,3,29.73,0,0,3
3,1656,1,1207,4253099,1240,1,8.38,0,0,1
3,1656,1,1220,166015,41938,1,9.91,0,0,1
3,1656,1,2820,163590,31467,4,39.96,0,0,4
3,1656,1,2841,1714790,30572,11,68.75,0,0,11
3,1656,1,4416,168676,31471,8,79.92,0,0,8
3,1657,4,6634,28530,1242,13,100.1,0,0,13
3,1672,4,6613,4476025,5000,64,322.56,0,0,64
3,1678,4,6603,36082,46772,10,94,0,0,10
3,1684,11,5701,4368527,1242,4,30.56,0,0,4
3,1686,11,5701,7953629,1160,72,1357.92,0,0,72
3,1690,11,3904,150354,30571,35,203.35,0,0,35
3,1693,11,3917,1119144,34053,10,45,0,0,10
3,1697,1,1261,4411690,1125,2,19.2,0,0,2
3,1697,1,1268,4532990,2665,3,48,0,0,3
3,1697,1,1270,4403883,1212,1,8.38,0,0,1
3,1697,1,2827,281817,30575,2,12.5,0,0,2
3,1697,1,4502,4679329,43058,2,18.7,0,0,2
3,1697,1,5002,902654,9217,2,18,0,0,2
3,1910,6,3204,42454,30575,5,31.25,0,0,5
3,1910,11,3903,22383,31310,10,62.5,0,0,10
3,1911,1,1107,2452011,1232,3,54.72,0,0,3
3,1911,1,1140,93155,1242,7,53.48,0,0,7
3,1911,1,1161,92224,1240,4,33.52,0,0,4
3,1911,1,1163,332048,1309,3,20.28,0,0,3
3,1911,1,1171,102987,1284,13,39.26,0,0,13
3,1911,1,1274,4350245,2425,8,36,0,0,8
3,1911,1,1275,1424329,1109,2,30.02,0,0,2
3,1911,1,1283,2185416,1150,6,83.76,0,0,6
3,1911,1,2059,93331,43285,8,42.24,0,0,8
3,1911,1,2059,2014849,43069,4,29.64,0,0,4
3,1911,1,2066,136505,43069,3,22.23,0,0,3
3,1911,1,2069,4687754,37058,2,15,0,0,2
3,1911,1,2161,106700,30552,3,16.14,0,0,3
3,1911,1,2172,2068185,31514,1,9.99,0,0,1
3,1911,1,2805,1652704,37058,4,30,0,0,4
3,1912,1,1108,2170395,8921,11,92,0,0,11
3,1912,1,1120,1652117,1242,5,38.2,0,0,5
3,1912,1,1209,99164,1309,2,13.52,0,0,2
3,1912,1,1209,2055615,1240,3,25.14,0,0,3
3,1912,1,1209,2122245,2233,1,19.94,0,0,1
3,1912,1,1219,877409,1240,6,50.28,0,0,6
3,1912,1,2011,2234568,43039,0,0,1,8.38,0
3,1912,1,2014,99492,43069,10,74.1,0,0,10
3,1912,1,2014,975224,43069,3,22.23,0,0,3
3,1912,1,2016,2415168,43285,18,95.04,0,0,18
3,1912,1,2024,1433812,43274,2,10.38,0,0,2
3,1912,1,2028,93168,43316,1,8.15,0,0,1
3,1912,1,4501,4658322,30572,2,12.5,0,0,2
3,1914,1,1011,2296705,3144,1,21.32,0,0,1
3,1914,1,1014,165085,4767,10,147.9,0,0,10
3,1914,1,1101,1210343,41843,3,20.58,10,68.6,0
3,1914,1,1106,1133085,1240,11,92.18,0,0,11
3,1914,1,1108,8152532,1309,2,13.52,0,0,2
3,1914,1,1112,4259143,1284,32,96.64,0,0,32
3,1914,1,1116,382688,1284,20,60.4,0,0,20
3,1914,1,1132,4533665,35651,7,52.5,0,0,7
3,1914,1,1232,8266588,1232,2,36.48,1,18.24,1
3,1914,1,2056,4513201,43066,1,9.63,0,0,1
3,1914,1,2163,2315672,36323,4,31.12,0,0,4
3,1934,11,3926,2259010,43285,19,100.32,0,0,19
3,1936,1,1055,210306,1109,2,30.02,1,15.01,1
3,1936,1,1161,215154,1232,12,218.88,0,0,12
3,1936,1,1164,2054796,32819,1,8.89,0,0,1
3,1936,1,2017,4067785,43147,4,18.16,0,0,4
3,1936,1,2018,3411752,47124,1,10.48,0,0,1
3,1936,1,2152,1749314,30572,8,50,0,0,8
3,1936,1,5004,220451,32864,3,28.05,0,0,3
3,1942,11,3941,106181,31507,15,93.75,0,0,15
3,1945,1,1057,4435716,1169,4,75.44,0,0,4
3,1945,1,1156,259389,1232,4,72.96,0,0,4
3,1945,1,1162,259145,1064,2,33.34,1,16.67,1
3,1945,1,1258,441423,1150,1,13.96,1,13.96,0
3,1945,1,1265,1064815,1284,5,15.1,0,0,5
3,1945,1,1268,753392,1309,5,33.8,0,0,5
3,1945,1,1279,253275,2425,50,225,0,0,50
3,1945,1,2151,4369751,32937,1,7.04,0,0,1
3,1945,1,2161,34800,32934,5,35.2,0,0,5
3,1945,1,2161,267272,36304,4,24.6,0,0,4
3,1945,1,2850,254079,31467,2,19.98,0,0,2
3,1945,1,2858,1183225,43316,1,8.15,0,0,1
3,1945,1,2863,2279236,31310,5,31.25,0,0,5
3,1945,1,4156,257501,37058,2,15,0,0,2
3,1945,1,4158,259239,30813,3,13.32,0,0,3
3,1952,1,1112,2383701,1240,12,100.56,0,0,12
3,1954,1,1018,565560,1109,3,45.03,0,0,3
3,1954,1,1206,1619865,1242,4,30.56,0,0,4
3,1954,1,1207,898680,41843,27,185.22,0,0,27
3,1954,1,1210,918764,41938,2,19.82,0,0,2
3,1954,1,1216,899597,1687,4,75.92,0,0,4
3,1954,1,1278,568278,41938,2,19.82,0,0,2
3,1954,1,1280,565906,2425,2,9,0,0,2
3,1954,1,1286,749618,2425,17,76.5,0,0,17
3,1954,1,1289,9665268,1242,2,15.28,0,0,2
3,1954,1,2029,480476,43316,10,81.5,0,0,10
3,1954,1,2029,556041,43069,9,66.69,0,0,9
3,1954,1,2841,1510397,43274,2,10.38,0,0,2
3,1954,1,4525,4311193,43069,1,7.41,0,0,1
3,1955,1,1010,794612,4767,3,44.37,0,0,3
3,1955,1,1102,4511978,1216,4,33.52,0,0,4
3,1955,1,1111,575188,1238,1,9.83,0,0,1
3,1955,1,1234,1513756,1150,39,544.44,0,0,39
